School_ID,Survey_ID,Site,Time,Latitude,Longitude,AS,CC,WH,WS,SA,Saz,TH,CSD,CSD_number,CON,School_size,School_bin,School_size_name,Contrast,Contrast_number,Bottom_type_tone,Bottom_type_tone_code
F288,210616_Nettle_M2P_04,Nettle ,7:07:37,48.934548,-125.246486,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,300,2,Medium,H,2,Light mixed bottom,LT_MIX
F289,210616_Nettle_M2P_04,Nettle ,7:07:43,48.934465,-125.246434,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,300,2,Medium,H,2,light mixed bottom,LT_MIX
F290,210616_Nettle_M2P_04,Nettle ,7:07:45,48.934409,-125.246424,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,H,2,medium mixed bottom,MD_MIX
F291,210616_Nettle_M2P_04,Nettle ,7:07:51,48.934283,-125.246402,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,30,1,Small,H,2,Medium mixed bottom,MD_MIX
F292,210616_Nettle_M2P_04,Nettle ,7:08:17,48.934277,-125.246252,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,100,1,Small,H,2,medium mixed bottom,MD_MIX
F293,210616_Nettle_M2P_04,Nettle ,7:08:21,48.934379,-125.246274,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F294,210616_Nettle_M2P_04,Nettle ,7:08:31,48.934349,-125.246153,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,50,1,Small,H,2,medium water column,MD_WAT
F295,210616_Nettle_M2P_04,Nettle ,7:10:35,48.933613,-125.245339,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,H,2,medium water column,MD_WAT
F296,210616_Nettle_M2P_04,Nettle ,7:10:43,48.933501,-125.245271,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,300,2,Medium,H,2,Medium water column,MD_WAT
F297,210616_Nettle_M2P_04,Nettle ,7:10:47,48.933451,-125.245159,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,medium bottom,MD_MIX
F298,210616_Nettle_M2P_04,Nettle ,7:10:53,48.933524,-125.245179,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F299,210616_Nettle_M2P_04,Nettle ,7:11:24,48.933453,-125.245006,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,500,2,Medium,H,2,Medium bottom,MD_MIX
F300,210616_Nettle_M2P_04,Nettle ,7:11:35,48.933321,-125.244821,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,L,1,light sand bottom,LT_SAND
F301,210616_Nettle_M2P_04,Nettle ,7:12:15,48.933259,-125.244663,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,L,1,Medium bottom,MD_MIX
F302,210616_Nettle_M2P_04,Nettle ,7:12:28,48.933266,-125.244509,7,0.2,4,5.9,15.4,71.9,2.3,H,3,H,200,1,Small,H,2,medium water column,MD_WAT
F303,210616_Nettle_M2P_04,Nettle ,7:13:09,48.933051,-125.244159,7,0.2,1,5.9,15.4,71.9,2.3,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F304,210616_Nettle_M2P_05,Nettle ,7:15:03,48.933061,-125.244225,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,40,1,Small,H,2,Medium eelgrass bottom,MD_VEG
F305,210616_Nettle_M2P_05,Nettle ,7:15:11,48.933246,-125.244215,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,500,2,Medium,H,2,Medium bottom,MD_MIX
F306,210616_Nettle_M2P_05,Nettle ,7:15:18,48.933346,-125.244231,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F307,210616_Nettle_M2P_05,Nettle ,7:15:28,48.933306,-125.244364,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,1000,3,Large,H,2,medium water column,MD_WAT
F308,210616_Nettle_M2P_05,Nettle ,7:15:32,48.933217,-125.244368,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,500,2,Medium,H,2,medium water column,MD_WAT
F309,210616_Nettle_M2P_05,Nettle ,7:15:35,48.933151,-125.244371,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,H,2,light water column,LT_WAT
F310,210616_Nettle_M2P_05,Nettle ,7:16:17,48.933248,-125.244671,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,200,1,Small,L,1,Light water column,LT_WAT
F311,210616_Nettle_M2P_05,Nettle ,7:16:26,48.933292,-125.244827,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,80,1,Small,H,2,light sand bottom,LT_SAND
F312,210616_Nettle_M2P_05,Nettle ,7:17:00,48.933363,-125.244961,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,50,1,Small,H,2,medium bottom,MD_MIX
F313,210616_Nettle_M2P_05,Nettle ,7:20:30,48.934404,-125.246281,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,L,1,light bottom,LT_SAND
F314,210616_Nettle_M2P_05,Nettle ,7:20:35,48.934462,-125.246376,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,H,2,medium light and dark mixed rock sand bottom,MIX_MIX
F315,210616_Nettle_M2P_05,Nettle ,7:21:13,48.934507,-125.246584,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,300,2,Medium,L,1,Mixed medium bottom,MIX_MIX
F316,210616_Nettle_M2P_05,Nettle ,7:21:38,48.934397,-125.246736,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,30,1,Small,H,2,light sand bottom,LT_SAND
F317,210616_Nettle_M2P_05,Nettle ,7:21:46,48.934489,-125.246881,7,0.2,2,4.1,16.8,73.4,2.3,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F318,210616_Nettle_M2P_05,Nettle ,7:22:17,48.934572,-125.247185,7,0.2,1,4.1,16.8,73.4,2.3,H,3,H,20,1,Small,H,2,light sand bottom,LT_SAND
F319,210616_Nettle_M2P_06,Nettle ,8:39:35,48.936625,-125.249267,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,70,1,Small,L,1,Light water column,LT_WAT
F320,210616_Nettle_M2P_06,Nettle ,8:39:39,48.936579,-125.249147,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,L,1,Light water column,LT_WAT
F321,210616_Nettle_M2P_06,Nettle ,8:39:45,48.936476,-125.249051,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,L,1,Light water column,LT_WAT
F322,210616_Nettle_M2P_06,Nettle ,8:39:49,48.936397,-125.248976,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,H,2,Light water column,LT_WAT
F323,210616_Nettle_M2P_06,Nettle ,8:39:53,48.936309,-125.248893,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,H,2,Light water column,LT_WAT
F324,210616_Nettle_M2P_06,Nettle ,8:39:57,48.936224,-125.248813,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,60,1,Small,H,2,Light water column,LT_WAT
F325,210616_Nettle_M2P_06,Nettle ,8:40:01,48.936135,-125.248731,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,Light water column,LT_WAT
F326,210616_Nettle_M2P_06,Nettle ,8:40:07,48.936014,-125.248617,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,Light water column,LT_WAT
F327,210616_Nettle_M2P_06,Nettle ,8:40:28,48.935592,-125.248242,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,H,2,Light water column,LT_WAT
F328,210616_Nettle_M2P_06,Nettle ,8:40:31,48.935521,-125.248183,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,21,1,Small,L,1,Medium eelgrass,MD_VEG
F329,210616_Nettle_M2P_06,Nettle ,8:41:14,48.934721,-125.247224,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,10,1,Small,H,2,light sand bottom,LT_SAND
F330,210616_Nettle_M2P_06,Nettle ,8:41:18,48.934653,-125.247121,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,5,1,Small,H,2,light sand bottom,LT_SAND
F331,210616_Nettle_M2P_06,Nettle ,8:41:30,48.934441,-125.246791,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,15,1,Small,H,2,light sand bottom,LT_SAND
F332,210616_Nettle_M2P_06,Nettle ,8:41:34,48.934369,-125.246681,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,light sand bottom,LT_SAND
F333,210616_Nettle_M2P_06,Nettle ,8:41:55,48.934004,-125.246116,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium eelgrass,MD_VEG
F334,210616_Nettle_M2P_06,Nettle ,8:41:59,48.933931,-125.246002,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium eelgrass,MD_VEG
F335,210616_Nettle_M2P_06,Nettle ,8:42:03,48.933858,-125.245891,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium eelgrass,MD_VEG
F336,210616_Nettle_M2P_06,Nettle ,8:42:07,48.933789,-125.245783,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium eelgrass,MD_VEG
F337,210616_Nettle_M2P_06,Nettle ,8:42:11,48.933715,-125.245669,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,60,1,Small,L,1,Medium eelgrass,MD_VEG
F338,210616_Nettle_M2P_06,Nettle ,8:42:15,48.933647,-125.245566,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,50,1,Small,L,1,Medium eelgrass,MD_VEG
F339,210616_Nettle_M2P_06,Nettle ,8:42:19,48.933573,-125.245451,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,60,1,Small,H,2,light water column,LT_WAT
F340,210616_Nettle_M2P_06,Nettle ,8:42:25,48.933527,-125.245332,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,light water column,LT_WAT
F341,210616_Nettle_M2P_06,Nettle ,8:42:29,48.933471,-125.245197,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,L,1,light water column,LT_WAT
F342,210616_Nettle_M2P_06,Nettle ,8:42:33,48.933419,-125.245065,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,H,2,light mixed bottom,LT_MIX
F343,210616_Nettle_M2P_06,Nettle ,8:42:37,48.933359,-125.244915,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,60,1,Small,H,2,light water column,LT_WAT
F344,210616_Nettle_M2P_06,Nettle ,8:42:41,48.933315,-125.244805,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,60,1,Small,H,2,light water column,LT_WAT
F345,210616_Nettle_M2P_06,Nettle ,8:42:47,48.933236,-125.244607,7.4,0.1,1,3.2,30.6,88.6,1.4,L,1,L/M,100,1,Small,L,1,Medium eelgrass bottom (Reason for M),MD_VEG
F346,210616_Nettle_M2P_06,Nettle ,8:42:51,48.933182,-125.244471,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,10,1,Small,H,2,Medium mixed bottom,MD_MIX
F347,210616_Nettle_M2P_06,Nettle ,8:42:54,48.933142,-125.244372,7.4,0.1,0,3.2,30.6,88.6,1.4,M,2,L/M,60,1,Small,L,1,Medium eelgrass,MD_VEG
F348,210616_Nettle_M2P_06,Nettle ,8:42:57,48.933104,-125.244278,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,L,1,Medium water column,MD_WAT
F349,210616_Nettle_M2P_06,Nettle ,8:43:11,48.933107,-125.243992,7.4,0.1,0,3.2,30.6,88.6,1.4,M,2,L/M,50,1,Small,L,1,Medium eelgrass,MD_VEG
F350,210616_Nettle_M2P_06,Nettle ,8:43:14,48.933115,-125.244023,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F351,210616_Nettle_M2P_06,Nettle ,8:43:21,48.933216,-125.244269,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,L,1,Medium water column,MD_WAT
F352,210616_Nettle_M2P_06,Nettle ,8:43:27,48.933291,-125.244456,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,40,1,Small,H,2,Medium water column,MD_WAT
F353,210616_Nettle_M2P_06,Nettle ,8:43:30,48.933331,-125.244561,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,100,1,Small,H,2,Medium water column,MD_WAT
F354,210616_Nettle_M2P_06,Nettle ,8:43:37,48.933426,-125.244798,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,50,1,Small,H,2,Medium water column,MD_WAT
F355,210616_Nettle_M2P_06,Nettle ,8:43:46,48.933541,-125.245083,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,H,2,Medium water column,MD_WAT
F356,210616_Nettle_M2P_06,Nettle ,8:43:54,48.933645,-125.245341,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,H,2,Medium water column,MD_WAT
F357,210616_Nettle_M2P_06,Nettle ,8:43:59,48.933693,-125.245422,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,100,1,Small,H,2,Medium water column,MD_WAT
F358,210616_Nettle_M2P_06,Nettle ,8:44:05,48.933802,-125.245591,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,100,1,Small,H,2,Medium water column,MD_WAT
F359,210616_Nettle_M2P_06,Nettle ,8:44:09,48.933874,-125.245703,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,10,1,Small,H,2,Medium water column,MD_WAT
F360,210616_Nettle_M2P_06,Nettle ,8:44:38,48.934382,-125.246489,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,1000,3,Large,L,1,medium eelgrass,MD_VEG
F361,210616_Nettle_M2P_06,Nettle ,8:45:14,48.935021,-125.247481,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium eelgrass,MD_VEG
F362,210616_Nettle_M2P_06,Nettle ,8:45:26,48.935195,-125.247751,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,10,1,Small,L,1,medium eelgrass,MD_VEG
F363,210616_Nettle_M2P_06,Nettle ,8:45:35,48.935386,-125.247897,7.4,0.1,1,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium water column,MD_WAT
F364,210616_Nettle_M2P_06,Nettle ,8:45:40,48.935507,-125.247988,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,L,1,Medium water column,MD_WAT
F365,210616_Nettle_M2P_06,Nettle ,8:45:43,48.935569,-125.248038,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,30,1,Small,L,1,Medium water column,MD_WAT
F366,210616_Nettle_M2P_06,Nettle ,8:47:02,48.936957,-125.249875,7.4,0.1,0,3.2,30.6,88.6,1.4,H,3,H,20,1,Small,L,1,Medium mixed bottom,MD_MIX
F367,210616_Nettle_M2P_07,Nettle ,8:49:18,48.935374,-125.247713,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,40,1,Small,L,1,medium eelgrass ,MD_VEG
F368,210616_Nettle_M2P_07,Nettle ,8:49:22,48.935284,-125.247639,7.4,0.1,0,4.2,31.9,90.1,1.4,H,3,H,30,1,Small,L,1,Medium water column,MD_WAT
F369,210616_Nettle_M2P_07,Nettle ,8:49:26,48.935231,-125.247594,7.4,0.1,0,4.2,31.9,90.1,1.4,H,3,H,40,1,Small,L,1,medium eelgrass,MD_VEG
F370,210616_Nettle_M2P_07,Nettle ,8:49:38,48.935025,-125.247274,7.4,0.1,0,4.2,31.9,90.1,1.4,H,3,H,40,1,Small,H,2,light sand bottom,LT_SAND
F371,210616_Nettle_M2P_07,Nettle ,8:50:19,48.934317,-125.246171,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,50,1,Small,L,1,"light water colu,",LT_WAT
F372,210616_Nettle_M2P_07,Nettle ,8:50:23,48.934248,-125.246064,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,50,1,Small,L,1,"light water colu,",LT_WAT
F373,210616_Nettle_M2P_07,Nettle ,8:50:27,48.934166,-125.245939,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,50,1,Small,L,1,"light water colu,",LT_WAT
F374,210616_Nettle_M2P_07,Nettle ,8:50:53,48.933735,-125.245271,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,20,1,Small,L,1,"light water colu,",LT_WAT
F375,210616_Nettle_M2P_07,Nettle ,8:50:56,48.933701,-125.245181,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,30,1,Small,H,2,"light water colu,",LT_WAT
F376,210616_Nettle_M2P_07,Nettle ,8:51:09,48.933534,-125.244781,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,100,1,Small,H,2,light water column,LT_WAT
F377,210616_Nettle_M2P_07,Nettle ,8:51:12,48.933493,-125.244681,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,200,1,Small,H,2,light water column,LT_WAT
F378,210616_Nettle_M2P_07,Nettle ,8:51:33,48.933304,-125.244118,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,300,2,Medium,L,1,light water column,LT_WAT
F379,210616_Nettle_M2P_07,Nettle ,8:52:42,48.934301,-125.245933,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,50,1,Small,L,1,light water column,LT_WAT
F380,210616_Nettle_M2P_07,Nettle ,8:52:47,48.934376,-125.246051,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,60,1,Small,L,1,medium water column,MD_WAT
F381,210616_Nettle_M2P_07,Nettle ,8:52:51,48.934447,-125.246164,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,100,1,Small,H,2,mixed medium bottom,MIX_MIX
F382,210616_Nettle_M2P_07,Nettle ,8:52:54,48.934514,-125.246268,7.4,0.1,1,4.2,31.9,90.1,1.4,H,3,H,50,1,Small,H,2,Medium mixed bottom,MD_MIX
F383,210616_Nettle_M2P_07,Nettle ,8:53:25,48.935052,-125.247105,7.4,0.1,0,4.2,31.9,90.1,1.4,H,3,H,10,1,Small,H,2,light sand bottom,LT_SAND
F384,210616_Nettle_M2P_07,Nettle ,8:53:32,48.935169,-125.247291,7.4,0.1,0,4.2,31.9,90.1,1.4,H,3,H,50,1,Small,H,2,light sand bottom,LT_SAND
F385,210616_Nettle_M2P_08,Nettle ,9:04:20,48.933662,-125.245598,7.4,0.15,2,5.9,34,92.6,1.4,M,2,L/M,10,1,Small,L,1,Medium eelgrass,MD_VEG
F386,210616_Nettle_M2P_08,Nettle ,9:04:38,48.933833,-125.245545,7.4,0.15,2,5.9,34,92.6,1.4,H,3,H,300,2,Medium,L,1,Medium water column,MD_WAT
F387,210616_Nettle_M2P_08,Nettle ,9:04:54,48.933868,-125.245389,7.4,0.15,2,5.9,34,92.6,1.4,H,3,H,500,2,Medium,L,1,Medium water column,MD_WAT
F388,210616_Nettle_M2P_08,Nettle ,9:04:59,48.933782,-125.245374,7.4,0.15,2,5.9,34,92.6,1.4,H,3,H,1000,3,Large,L,1,Medium water column,MD_WAT
F389,210616_Nettle_M2P_08,Nettle ,9:05:32,48.933738,-125.245225,7.4,0.15,2,5.9,34,92.6,1.4,H,3,H,1000,3,Large,L,1,Medium water column,MD_WAT
F391,210616_Nettle_M2P_09,Nettle ,9:09:07,48.933149,-125.244067,7.4,0.15,2,5.4,35.6,94.5,1.4,M,2,L/M,10,1,Small,L,1,medium mixed bottom,MD_MIX
F392,210616_Nettle_M2P_09,Nettle ,9:09:23,48.933066,-125.244221,7.4,0.15,2,5.4,35.6,94.5,1.4,M,2,L/M,15,1,Small,L,1,medium mixed bottom,MD_MIX
F393,210616_Nettle_M2P_09,Nettle ,9:09:57,48.933131,-125.244372,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,15,1,Small,L,1,medium mixed bottom,MD_MIX
F394,210616_Nettle_M2P_09,Nettle ,9:10:00,48.933161,-125.244482,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,30,1,Small,L,1,medium mixed bottom,MD_MIX
F395,210616_Nettle_M2P_09,Nettle ,9:10:05,48.933187,-125.244521,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,30,1,Small,L,1,medium mixed bottom,MD_MIX
F396,210616_Nettle_M2P_09,Nettle ,9:10:36,48.933233,-125.244671,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,30,1,Small,L,1,medium mixed bottom,MD_MIX
F397,210616_Nettle_M2P_09,Nettle ,9:10:46,48.933292,-125.244824,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,30,1,Small,L,1,Medium water column,MD_WAT
F398,210616_Nettle_M2P_09,Nettle ,9:11:28,48.933413,-125.245111,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,300,2,Medium,L,1,medium mixed bottom,MD_MIX
F399,210616_Nettle_M2P_09,Nettle ,9:11:38,48.933655,-125.245104,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,500,2,Medium,L,1,Medium water column,MD_WAT
F400,210616_Nettle_M2P_09,Nettle ,9:11:50,48.933761,-125.245252,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,200,1,Small,L,1,light water column,LT_WAT
F401,210616_Nettle_M2P_09,Nettle ,9:12:04,48.933481,-125.245261,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,15,1,Small,H,2,light sand bottom,LT_SAND
F402,210616_Nettle_M2P_09,Nettle ,9:12:40,48.933799,-125.245554,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,60,1,Small,H,2,Medium water column,MD_WAT
F403,210616_Nettle_M2P_09,Nettle ,9:12:56,48.933711,-125.245706,7.4,0.15,2,5.4,35.6,94.5,1.4,M,2,L/M,30,1,Small,L,1,light water column,LT_WAT
F404,210616_Nettle_M2P_09,Nettle ,9:13:03,48.933834,-125.245698,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,20,1,Small,L,1,Medium water column,MD_WAT
F405,210616_Nettle_M2P_09,Nettle ,9:13:09,48.933977,-125.245694,7.4,0.15,2,5.4,35.6,94.5,1.4,M,2,L/M,50,1,Small,L,1,Medium water column,MD_WAT
F406,210616_Nettle_M2P_09,Nettle ,9:13:12,48.934033,-125.245692,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,200,1,Small,L,1,Medium water column,MD_WAT
F407,210616_Nettle_M2P_09,Nettle ,9:13:16,48.934071,-125.245763,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,300,2,Medium,L,1,Medium water column,MD_WAT
F408,210616_Nettle_M2P_09,Nettle ,9:13:19,48.934122,-125.245844,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,30,1,Small,L,1,Medium water column,MD_WAT
F409,210616_Nettle_M2P_09,Nettle ,9:13:41,48.933861,-125.245931,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,15,1,Small,L,1,medium eelgrass,MD_VEG
F410,210616_Nettle_M2P_09,Nettle ,9:13:50,48.934009,-125.245995,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,30,1,Small,L,1,medium eelgrass,MD_VEG
F411,210616_Nettle_M2P_09,Nettle ,9:13:59,48.934223,-125.245983,7.4,0.15,2,5.4,35.6,94.5,1.4,H,3,H,10,1,Small,L,1,Medium water column,MD_WAT
